seed,latent_code_hex,canonical_smiles,smiles,official_property_contribution,official_final_score,qed,score_sa,score_logp,score_ro5,bit_0,bit_1,bit_2,bit_3,bit_4,bit_5,bit_6,bit_7,bit_8,bit_9,bit_10,bit_11,bit_12,bit_13,bit_14,bit_15,bit_16,bit_17,bit_18,bit_19,bit_20,bit_21,bit_22,bit_23,bit_24,bit_25,bit_26,bit_27,bit_28,bit_29,bit_30,bit_31,bit_32,bit_33,bit_34,bit_35,bit_36,bit_37,bit_38,bit_39,bit_40,bit_41,bit_42,bit_43,bit_44,bit_45,bit_46,bit_47,bit_48,bit_49,bit_50,bit_51,bit_52,bit_53,bit_54,bit_55,bit_56,bit_57,bit_58,bit_59,bit_60,bit_61,bit_62,bit_63,bit_64,bit_65,bit_66,bit_67,bit_68,bit_69,bit_70,bit_71,bit_72,bit_73,bit_74,bit_75,bit_76,bit_77,bit_78,bit_79,bit_80,bit_81,bit_82,bit_83,bit_84,bit_85,bit_86,bit_87,bit_88,bit_89,bit_90,bit_91,bit_92,bit_93,bit_94,bit_95,bit_96,bit_97,bit_98,bit_99,bit_100,bit_101,bit_102,bit_103,bit_104,bit_105,bit_106,bit_107,bit_108,bit_109,bit_110,bit_111,bit_112,bit_113,bit_114,bit_115,bit_116,bit_117,bit_118,bit_119,bit_120,bit_121,bit_122,bit_123,bit_124,bit_125,bit_126,bit_127
42,0916d33aadd9736ff0ba39919fa9e140,CC(C=CCNC(=O)CC1=CC1)=CC=NO,CC(C=CCNC(=O)CC1=CC1)=CC=NO,0.5318905575169337,,0.235536897060177,0.1443761177972321,0.089269505318325,0.1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
42,1186d76febd8154fe0d22a56bce8a079,CCCC=CC=C1CN2C3=CC(C)CN2CC1=C3,CCCC=CC=C1CN2C3=CC(C)CN2CC1=C3,0.5881642402078346,,0.7491463551404685,0.0921432792095117,0.087496134078939,0.1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1
42,71a2f16c47c01907afd92a749ef08079,CC1=CNCCC(C)C=CC=C(F)C1,CC1=CNCCC(C)C=CC=C(F)C1,0.4896345947222902,,0.6249190821936079,0.1190590326163426,0.0861425055356718,0.1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1
42,0136cb7aeae8242fd0f218718f09a5f9,CCC=C1C=Cc2ccccc2NC(C)=CCCC(=O)NC1C,CCC=C1C=Cc2ccccc2NC(C)=CCCC(=O)NC1C,0.6041363533235209,,0.7924322001555398,0.1296964024190242,0.0357863203046855,0.1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1
42,1186d76aeed8116ff0d22ad49fe9a141,C=C(CCCCC)C1=CCC(=O)NCC2=N[SH]1N(O)C2,C=C(CCCCC)C1=CCC(=O)NCC2=N[SH]1N(O)C2,0.6432355942210595,,0.5394531787680663,0.0895080953888592,0.0999996957782405,0.1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
42,0196c31acae8052fd0d208719f09a5e9,CC1=C2C=CCCC(=O)NCCCCCC(C)[SH]2N=C1,CC1=C2C=CCCC(=O)NCCCCCC(C)[SH]2N=C1,0.5606587639829984,,0.6575407646880737,0.1092339604954664,0.073537090905306,0.1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0,1
42,1186df7eeed8114de2d06bd49de9a058,CCC1C2CCC=CC(=O)N=CNCC(C)=CC=NC=CN1C2,CCC1C2CCC=CC(=O)N=CNCC(C)=CC=NC=CN1C2,0.6577377273751915,,0.8093569288432428,0.0878150670480632,0.0992857593537994,0.1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
42,cead24d51b278a901d8935eee1660ba7,CCC1(C(=O)NC2C(CCC3CC3)C2C2CC2)CCC(=O)C1,CCC1(C(=O)NC2C(CCC3CC3)C2C2CC2)CCC(=O)C1,0.6460360157909856,,0.7825559676142938,0.1267558501608506,0.0812441303780354,0.1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1
42,1982ff1eae98156de0d26bd4bea9f548,C(=Cc1ccccc1)Cc1ccccc1Cc1cc[nH]c1,C(=Cc1ccccc1)Cc1ccccc1Cc1cc[nH]c1,0.6088866956327064,,0.6829032336254315,0.1699037437217759,0.02896280489971,0.1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0
42,3982db6fe3983d4fe0522a561cd8a079,CC1C=CN(CCC2=CN=C(C(C)CCF)C2)CC1,CC1C=CN(CCC2=CN=C(C(C)CCF)C2)CC1,0.566841228078007,,0.7088156211786655,0.1149151244716137,0.0624195884615048,0.1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1
42,01a2d73aae88116ff0d22d54bf29e160,CCNC(=O)CN=C(C)C=C1C(C)=CC=C1F,CCNC(=O)CN=C(C)C=C1C(C)=CC=C1F,0.6845868989343129,,0.7476988232510554,0.140926138389422,0.0993069988492083,0.1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0
42,01a2d73aeec8106ff2d208f08f29e141,CC1=Cc2ccccc2C2CC(C)(C)CNC(=O)NC2=C1,CC1=Cc2ccccc2C2CC(C)(C)CNC(=O)NC2=C1,0.6020097698011928,,0.7463511767413484,0.1401245976454694,0.0686867869085325,0.1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1
42,d089048d1b77ca901d88362ee1e60ab5,CCC(O)(CNC)C1CC(OCC(=O)C2CC=C2CC2CC2)C2CCC21,CCC(O)(CNC)C1CC(OCC(=O)C2CC=C2CC2CC2)C2CCC21,0.5911866162838211,,0.587205518661242,0.1103048961461246,0.0924660329740098,0.1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1
42,11c6f73eaed8142fe0d24bd4bee9b548,CNN=NCC=CC=CC=CC1=NC=CC=CN=C1,CNN=NCC=CC=CC=CC1=NC=CC=CN=C1,0.5902175410870122,,0.4425543314334394,0.117879156566366,0.0980923992312537,0.1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0
42,0196c37adbf8042fd0d208718f09a5e9,CC1=C(C=CCCC(=O)NC2=C(C)CCC=C2)CN=C1,CC1=C(C=CCCC(=O)NC2=C(C)CCC=C2)CN=C1,0.6936861005820004,,0.8163046166306428,0.1397450650956648,0.0813452795854382,0.1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0,1
42,71a2f16c2fc8384f26b93a74acf48079,CCCCCC(=O)C1CC(C)C1NCC=Cc1ncccc1F,CCCCCC(=O)C1CC(C)C1NCC=Cc1ncccc1F,0.5839887371367463,,0.6998638755264567,0.1338823905847046,0.0607541543209092,0.1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1
42,0116c33afaf8242fd0d208518f09a5e8,CC1=C(C=CCCC(=O)NC2C=CCCC2)N=CC1,CC1=C(C=CCCC(=O)NC2C=CCCC2)N=CC1,0.6688596634298721,,0.7552659853898412,0.1320735263301516,0.0868598470293743,0.1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0
42,1182df7eeedc114de2d06bd49de9a058,CC=CC=CC1C=CC=C(C)CNC=NC=CC=N1,CC=CC=CC1C=CC=C(C)CNC=NC=CC=N1,0.6151715275626988,,0.7557700495699408,0.1074573306593717,0.0895206546707058,0.1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
42,1bc6ef1faa9c150de0d06fdebe29b548,Cn1cnc2c1C(=O)C(=O)NCC2,Cn1cnc2c1C(=O)C(=O)NCC2,0.4909146409961304,,0.5341641185896583,0.1518317662391201,0.0099151462981679,0.1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0
42,71a2f16d4fd82f4f2f181a34aca0a569,C1=CC=NC2=CN2C2CCC=C(C=C1)N2,C1=CC=NC2=CN2C2CCC=C(C=C1)N2,0.4893069010306703,,0.6447840962828432,0.0910798752593022,0.0920911871121462,0.1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1
42,c4a9049d5b6782901d89302ec1668ab5,CCC1CCC(C(=O)C2C3CC4(CC4)CC32)OCCN(C)C(=O)NC1,CCC1CCC(C(=O)C2C3CC4(CC4)CC32)OCCN(C)C(=O)NC1,0.7393721942799977,,0.8530971606013128,0.1022623340791853,0.0974888043046384,0.1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1
42,0136d23ae9c1426f90aa30118f29c1e0,CCCNC(=O)NCC=CC=C1C=NCO1,CCCNC(=O)NCC=CC=C1C=NCO1,0.6729045208860919,,0.7351336695516669,0.1409884285299776,0.0684604388754525,0.1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
42,0112d21bc99167ef98ce20139f29e5e0,COC1=CC(=CC=CC(=O)NC2CCCCC2F)C=C1,COC1=CC(=CC=CC(=O)NC2CCCCC2F)C=C1,0.7088919852867914,,0.8022900042881589,0.1368785541542231,0.0952888969044842,0.1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0
42,40990cef5b7e803055c8396f8dc68afd,CC=CC=CC(=O)C12C3CC1(C3)CC2NC(=O)NC1CC2CCC1C2,CC=CC=CC(=O)C12C3CC1(C3)CC2NC(=O)NC1CC2CCC1C2,0.6410842885550578,,0.5955558905690673,0.0837313256535129,0.0853500251377482,0.1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1
42,1982ff1aae98146fe0d23ad0bea9f549,C=CC=CC=CC=CCc1ccccc1C1C(F)=CC1C=CNC,C=CC=CC=CC=CCc1ccccc1C1C(F)=CC1C=CNC,0.4906184070983488,,0.6335444473519263,0.1221624223079185,0.0157581754373841,0.1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1
42,0116c31aeac8052fd0f208719f09e5e9,CCC1CCNC(=O)CCC=Cc2c(C)ccn2CCN1C,CCC1CCNC(=O)CCC=Cc2c(C)ccn2CCN1C,0.6726176234577963,,0.8660080418452663,0.1314346629110964,0.0977470804390367,0.1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1
42,31a6df3aaecc190de2d12b54bfe9a078,CC(C)NC=NC1C=CC=NC(C(C)C)=NC=CNN1C,CC(C)NC=NC1C=CC=NC(C(C)C)=NC=CNN1C,0.676734306694354,,0.6141483012400586,0.1034174264440834,0.0933031743606425,0.1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0
42,3186df3eaedc184de2d07bd43df9a058,CN=CC=CC=C1C=NN(CCC2CCC23N=CNC3(C)C)C1,CN=CC=CC=C1C=NN(CCC2CCC23N=CNC3(C)C)C1,0.6972805609993589,,0.792582870027143,0.0900173061210225,0.0998578788656514,0.1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
42,71a2f5380fc81a4f02981a74ad248069,CCC(=O)C1CC(C)NC=NC(C)=Cc2ncccc21,CCC(=O)C1CC(C)NC=NC(C)=Cc2ncccc21,0.7073768546949764,,0.8994634617290005,0.1165646776730256,0.0962415393058273,0.1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
42,39a6ff74aed83c4fe2505ad43c29a149,CNCC=CC1=CC1CC(C)(O)C1C=CC=c2cccnc2=C1,CNCC=CC1=CC1CC(C)(O)C1C=CC=c2cccnc2=C1,0.6632386521884268,,0.8325788980167458,0.111272701504554,0.0726729825368015,0.1,0,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
42,39a6ff7caed83c4fe2505ad4bc29a14b,CN=CC=CC1CC1CC1(C)CC(C=CC=C2C=CC=CN2)N1,CN=CC=CC1CC1CC1(C)CC(C=CC=C2C=CC=CN2)N1,0.6171480126170004,,0.7367812210518574,0.0972363094959145,0.0799597566305874,0.1,0,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1
42,11a6ff7aaecc106de2d27fd4bfa9e140,CC1NC2C(=NC=CC2C(C)C=C2C=CC=CC=CN=C2)C1=O,CC1NC2C(=NC=CC2C(C)C=C2C=CC=CC=CN=C2)C1=O,0.6901681752429724,,0.8526266523703415,0.0924899320069529,0.0983538574760466,0.1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
42,0112d21ac991476f988e30119f29e5e0,O=C(C=CC=C1C=C1O)N=C1CCCCC(F)[N]1,O=C(C=CC=C1C=C1O)N=C1CCCCC(F)[N]1,0.6383539658251111,,0.6026220593063493,0.1220512470771853,0.0993108972771356,0.1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0
42,d6a92cd55a37a6901d0877eee1660ba7,CCC1CC2(NCN(CC)C(=O)N3CCC3C)CC(=O)CC12,CCC1CC2(NCN(CC)C(=O)N3CCC3C)CC(=O)CC12,0.7201023469662859,,0.7924392827926531,0.1186369094294508,0.0982409275461075,0.1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1
